,log2FC,mean_expression_cancer,mean_expression_control,dispersion,variance,pct_samples_expressed,pvalue,padj,baseMean,abs_log2FC,expression_ratio,cv
ENSG00000205702,1.64967375168542,54.7724446078056,17.5053974003351,0.759381170147238,2.09682120863602,41.0684474123539,5.55901485724391e-20,2.8769764826873e-19,51.1017337810264,1.64967375168542,3.01384744143866,0.286562412223119
ENSG00000205707,-0.317990701591791,797.914113776461,994.54472802408,0.268975039178362,0.465995601749685,100.0,0.0019897834157222,0.0030071853955298,817.281736882654,0.317990701591791,0.802489422411102,0.0720746314601329
ENSG00000205710,0.271794287360256,40.5694723242172,33.5640691967785,0.417938976423654,1.0274444090822,33.5559265442404,0.041956914102587,0.054354490962777,39.8794576589102,0.271794287360256,1.2026787727902,0.201680660932488
ENSG00000205726,-0.139357455364258,1527.4829763078,1682.25795981341,0.162596565054919,0.343709111226906,100.0,0.0813619919847535,0.101414857188202,1542.72792459967,0.139357455364258,0.908050348074533,0.0559864355299013
ENSG00000205730,-0.108795223744697,2586.01135928791,2788.46358084946,0.244665558115548,0.563960760741412,100.0,0.266653889207098,0.305318320218555,2605.95239613621,0.108795223744697,0.927422525624122,0.0672624686039598
ENSG00000205740,-0.0461344051979033,48.1879976263903,49.7385873064448,0.717145482761807,1.67091788262123,39.0651085141903,0.786822329293677,0.812110172063759,48.3407268269299,0.0461344051979033,0.969439636332613,0.255322501612457
ENSG00000205744,-0.294729227093565,1330.27572146335,1632.11709857569,0.189696853464489,0.485548948897722,100.0,0.0006415490394034,0.001020641392504,1360.0063412457,0.294729227093565,0.815174688100693,0.0678720213664398
ENSG00000205746,-0.345228824694426,38.2173339990133,48.6399468716419,0.580379817542218,1.63891860600173,36.0601001669449,0.0252041587213327,0.0336427243781363,39.243935266935,0.345228824694426,0.790035777041035,0.262845914300799
ENSG00000205755,1.337375502035,47.1234900492207,18.6822464688218,1.53679475482061,3.74692562250708,28.0467445742905,9.37695518041064e-08,2.0933588851931e-07,44.3220987783634,1.337375502035,2.44502019245882,0.452734845910961
ENSG00000205758,-0.306699979269639,775.518803984698,959.001566122236,0.103189085012258,0.224622999443466,100.0,1.63415221169409e-06,3.28326257704224e-06,793.591396582553,0.306699979269639,0.808872434574575,0.049600642819517
ENSG00000205763,0.149267888969879,204.318785860899,184.161022898562,0.248696112896511,0.46806801840089,100.0,0.13570443616621,0.163461776847156,202.333296687647,0.149267888969879,1.10886612445093,0.0914632580628047
ENSG00000205765,0.565605910057658,2261.44081957965,1527.99831247102,0.151383634525438,0.319019010988771,100.0,2.3298801585193e-13,7.91831101761558e-13,2189.19856929683,0.565605910057658,1.47968823845417,0.05145637436037
ENSG00000205771,0.944824664817962,60.0345296347044,31.1371167322514,0.261485068157491,0.603791626781361,54.424040066778,3.45166311475812e-18,1.60401792891889e-17,57.188206827952,0.944824664817962,1.8991912106867,0.137759652909429
ENSG00000205791,-0.674967623978936,35.327538861192,56.3695442803515,0.295216015190346,0.717599680077146,28.0467445742905,1.57914781156546e-09,4.06126690040761e-09,37.4001237021442,0.674967623978936,0.633219930834168,0.16892161629002
ENSG00000205795,-1.48524774413834,319.291504413316,893.645790878921,1.29547324283756,3.25377975972264,87.1452420701169,4.33053943098351e-11,1.25257316715172e-10,375.863963347324,1.48524774413834,0.358009290021534,0.244897127302719
ENSG00000205808,0.519747294159728,546.925749119294,381.41908474767,0.170097941641047,0.35524253715591,100.0,2.81963154366055e-10,7.67270472495395e-10,530.623757136112,0.519747294159728,1.4327887152411,0.0668132789616205
ENSG00000205838,-0.129355909373799,33.8179102346427,36.828317262898,0.675099818185666,1.438537023384,23.0383973288815,0.438003215828251,0.481065889755836,34.1144277883439,0.129355909373799,0.920419219090986,0.259926246610006
ENSG00000205846,-1.64958473608219,19.38439261196,60.5859235575669,1.44240734405163,3.29832979247801,13.355592654424,5.86103153109187e-12,1.80563920645065e-11,23.4426402343152,1.64958473608219,0.330991100472916,0.520699157399393
ENSG00000205869,2.17799273086992,46.6604831533778,10.3331372548329,0.853925408436049,2.45779837634033,33.2220367278798,6.05464509567726e-29,5.43622646171878e-28,43.0823305523525,2.17799273086992,4.20540950680302,0.332966533729258
ENSG00000205871,-0.125248765980505,58.2526421327829,63.5257324619429,0.518501572959989,1.06455908127653,47.0784641068447,0.388629530507571,0.431601913296407,58.7720283254714,0.125248765980505,0.918279264287776,0.187529075157159
ENSG00000205885,0.775300488016549,234.523012939486,137.025036521497,0.414204144708481,1.01855376102077,95.8263772954925,1.71699619457515e-09,4.404637148183221e-09,224.919706414174,0.775300488016549,1.70637892135464,0.134834860213293
ENSG00000205890,1.2079106865072,81.6563664030507,35.4225479900419,0.834773534330708,2.44128653628758,56.7612687813022,5.92585558040895e-11,1.69797708363091e-10,77.1024510668778,1.2079106865072,2.26937353272619,0.27945289089352
ENSG00000205903,0.248360960212215,1930.06860248446,1624.98181205657,0.233951267568385,0.562799156687107,100.0,0.0095621783769355,0.0133817813098712,1900.01831761761,0.248360960212215,1.18763235121432,0.0700082382486708
ENSG00000205913,1.00474190331385,74.9746124840741,37.3401702177897,0.349562706302047,0.830568715888041,64.6076794657763,2.29851037131425e-16,9.493034704289749e-16,71.2677141640227,1.00474190331385,1.98159298856796,0.15492140905277
ENSG00000205930,-0.0415340162257081,81.6888611732255,83.8638070167489,0.445172478586344,0.894006095301729,71.9532554257095,0.757114437825477,0.785728568774959,81.9030878923706,0.0415340162257081,0.974371337794284,0.156830337162181
ENSG00000205937,0.572944158816284,6331.75019773296,4256.48331652106,0.0827249306515044,0.201231985032317,100.0,9.03201496294427e-24,5.97921868465968e-23,6127.34160676217,0.572944158816284,1.48743981524458,0.035852110575227
ENSG00000205940,0.689226160200647,51.8461309501132,32.1837830538002,0.643795015138409,1.73845253148468,43.5726210350584,2.50028161278835e-05,4.56382920336286e-05,49.9094389202594,0.689226160200647,1.59252882242012,0.255708494406882
ENSG00000205959,0.157696197600536,35.7253896592776,32.0813110558626,0.476725719412232,1.14481329715174,27.5459098497496,0.26766093851059,0.306297157923317,35.3664570422467,0.157696197600536,1.11015520507218,0.222141307942788
ENSG00000205978,-0.0472313263988656,2213.04800151399,2286.68219138921,0.480808342525275,1.16242627870602,100.0,0.730751181739305,0.761850335509589,2220.30078482391,0.0472313263988656,0.967812753820274,0.100349856846699
ENSG00000205981,0.121328920692557,1034.70861970977,951.178667507094,0.133280961210234,0.25404847485464,100.0,0.0946403132488517,0.116752083777852,1026.48112859131,0.121328920692557,1.08772508254293,0.0508789583327412
ENSG00000206052,-1.04236186540295,210.380521762703,433.102960648913,0.890692422474098,2.13972070694595,86.644407345576,2.50435398185563e-08,5.85846452565936e-08,232.318124257338,1.04236186540295,0.486936374372393,0.205965793129922
ENSG00000206053,1.09235739181822,7321.09822436145,3433.43965806158,0.153872678013982,0.41772082767133,100.0,6.642912164640511e-45,1.36856751788923e-43,6938.17359095294,1.09235739181822,2.13196298475486,0.0512238513343072
ENSG00000206073,4.59295233468048,117.461108407472,3.4428941206478,5.38799218978429,9.0461298203564,21.8697829716194,3.1961234748413e-22,1.92745915521201e-21,75.9906849393839,4.59295233468048,26.6630500729105,1.01714051134388
ENSG00000206075,4.39730700096535,793.153610329708,37.6042161807279,3.55404429544815,11.7741707007716,49.9165275459099,8.14612933309098e-32,8.527813484055771e-31,718.733887032897,4.39730700096535,20.5716807359028,0.572252878289029
ENSG00000206077,-0.219347142209686,471.462264485274,548.9018733453,1.43141386788268,4.37580523215736,83.1385642737897,0.354441084043819,0.396783268753298,479.08987203576,0.219347142209686,0.8591755863843,0.272474472947659
ENSG00000206113,-0.693163409790351,52.2413280937988,84.3235310633839,1.12335697143855,2.53323021312904,34.8914858096828,0.0010297950923396,0.0016076962767913,55.4013447468965,0.693163409790351,0.623993491950628,0.324443122030702
ENSG00000206149,-0.117931389340496,258.734871924164,280.802102340389,0.362085530205745,0.877938050624258,96.9949916527546,0.324949591824218,0.366506616844359,260.908438859985,0.117931389340496,0.921692456397752,0.120811089406464
ENSG00000206159,0.400645643276821,34.6930125230158,26.3034981877115,7.16933414084412,8.26183908651792,24.0400667779633,0.450953576214778,0.493912501290784,33.8666663697889,0.400645643276821,1.30726884436662,1.21267757418271
ENSG00000206190,-0.915078237509867,1330.97701819917,2509.77878780888,0.605220735573647,1.68108800519598,99.8330550918197,2.79178677310416e-09,7.03559423864265e-09,1447.08604058143,0.915078237509867,0.530503533272865,0.129771123834397
ENSG00000206195,2.62717002842732,172.021559615723,27.8481851448788,1.31938801872558,4.08437069484917,60.6010016694491,5.6609297007843294e-30,5.375237921492408e-29,157.820843265506,2.62717002842732,5.99765838810273,0.332403763928755
ENSG00000206199,-1.44451456805311,42.3992447239094,115.22526257933,2.67269364195818,5.80147415364594,23.7061769616027,8.35669085971297e-06,1.58605407881132e-05,49.5724251136754,1.44451456805311,0.373406295333488,0.669745013903651
ENSG00000206337,0.205005143454509,3003.12003379467,2605.30904813006,0.404181034634791,1.0010593412828,100.0,0.103295801424029,0.126773612479462,2963.93664789449,0.205005143454509,1.15263385052131,0.0891534464029746
ENSG00000206341,-0.0569637450243849,1970.20258765938,2049.6137596928,0.531354868320844,1.40180551164497,100.0,0.692990267690575,0.726958163650628,1978.02438924531,0.0569637450243849,0.961274437149336,0.112388170474178
ENSG00000206344,0.652908461270822,80.1581851433872,50.9484929918892,0.504627533447829,1.26452521175753,65.6093489148581,5.75584984832811e-06,1.10701330549094e-05,77.2811036126052,0.652908461270822,1.56228180009107,0.190928005457909
ENSG00000206384,-2.81781285410964,371.788571331678,2621.34461376216,1.17765842215816,4.81412787987917,84.8080133555927,2.46324785439327e-39,3.80404292649662e-38,593.364208232176,2.81781285410964,0.14215849792406,0.280139101206742
ENSG00000206417,-0.0199929864808079,89.5582689036892,90.939888131278,0.510648903830365,1.16155230903868,70.2838063439065,0.889080420511633,0.904925046797246,89.6943549377923,0.0199929864808079,0.984972580936623,0.176489066612385
ENSG00000206418,-0.392429111436782,1541.9786958365,2023.86336776411,0.131735626960262,0.302229882898734,100.0,4.98383105908263e-08,1.13895909511698e-07,1589.44312929849,0.392429111436782,0.762016203365013,0.0521913501442372
ENSG00000206432,1.44237620378726,78.3914664624958,28.7426553459562,0.936164239227699,2.15176174083298,45.7429048414023,1.73732120710511e-13,5.94210641069401e-13,73.5011828967599,1.44237620378726,2.66927971087457,0.270434835476623
ENSG00000206503,0.142376682491075,66914.2223896331,60626.0169604921,0.372608189507416,0.923963114245207,100.0,0.238375228896875,0.275676696538777,66294.8499016209,0.142376682491075,1.10371952545907,0.0611014426573568
ENSG00000206527,0.0886288210843263,3613.40302901812,3398.17376717363,0.161213917999776,0.308560840341857,100.0,0.265054971302483,0.303548953845701,3592.20348569788,0.0886288210843263,1.0633181109842,0.0475089652222113
ENSG00000206530,-0.0828164719027869,452.791821546302,479.376931909783,0.559477077907309,1.35700042103358,98.9983305509182,0.576619119468584,0.616884032488448,455.410388343373,0.0828164719027869,0.944657812235509,0.138758557764337
ENSG00000206535,-0.922148091845838,127.391155684192,241.14130164947,0.228679987547579,0.579984039858783,96.9949916527546,6.2103059828345e-22,3.67628784706033e-21,138.595260211656,0.922148091845838,0.530232367669578,0.110023512148692
ENSG00000206538,-1.21593096618144,1189.45231415452,2762.73180687019,0.829446638782276,1.90991454536353,99.8330550918197,1.5091872537250798e-11,4.51433126619816e-11,1344.41640442201,1.21593096618144,0.43074089576827,0.14304135183069
ENSG00000206557,-2.0107172338096,74.8436707142455,222.775476240704,2.22662058857028,6.00792507340423,31.0517529215359,1.04171048783613e-11,3.15162854944424e-11,71.7809689482063,2.0107172338096,0.338927535708446,0.57258904218336
ENSG00000206559,-0.581582224964638,33.1449221968647,49.3696644649975,0.254941946403626,0.635065043703643,25.7095158597663,3.17276531642586e-08,7.36142568128422e-08,34.7430186807042,0.581582224964638,0.677886631954685,0.161169040326769
ENSG00000206560,-0.166337221982101,2452.0366515008,2751.4170829228,0.178446889397266,0.340213375702588,100.0,0.0468292095769416,0.0603223716584333,2481.52487429528,0.166337221982101,0.891229990803542,0.0523359991631739
ENSG00000206561,-0.334728431389684,53.9704612797521,68.0103314304426,0.390385385912378,0.837683627962993,51.5859766277129,0.0082327174907651,0.0116147320354988,55.3533533313226,0.334728431389684,0.796554083139832,0.165988439215163
ENSG00000206562,0.237288156704772,592.122763835566,502.233464835296,0.0779962254008291,0.157172363485494,100.0,2.38333552680349e-05,4.36217967283726e-05,583.268892982451,0.237288156704772,1.17862345269445,0.0434164016016241
ENSG00000206567,1.3104024409159,199.586708436668,80.3728710723028,0.281825325191366,0.702314381601524,98.330550918197,5.896146862654719e-34,6.94867027086e-33,187.844443988425,1.3104024409159,2.4650317211794,0.114686378854299
ENSG00000206573,0.664259753043118,851.433173514729,537.22095160421,0.325845041774725,0.702361129471535,100.0,4.5957459438517406e-09,1.13709663804299e-08,820.484056498501,0.664259753043118,1.58379782684785,0.0889379144980504
ENSG00000206579,0.372798629056518,31.9031415184903,22.34350273004,1.76722822969693,3.55301903958426,14.8580968280467,0.16300747489703,0.193962347632407,28.4033561387196,0.372798629056518,1.4095203234495,0.526763348885671
ENSG00000207425,0.870800333375484,40.636169946773,22.1893449170708,0.614017691263784,2.02375260203369,33.0550918196995,7.66837574412505e-08,1.72509410750018e-07,38.8192038754,0.870800333375484,1.79548711253687,0.295117127177982
ENSG00000207554,1.31898027126637,24.5718433196606,9.90448657088936,0.621634402731809,1.711178505985,14.8580968280467,1.19974087858211e-14,4.41980876338721e-14,23.1271454095145,1.31898027126637,2.34507541032948,0.320646114337391
ENSG00000207650,0.781613433037073,30.5528423966598,17.7299680228213,0.714403522066479,1.67491099687946,16.3606010016695,8.29736237508619e-06,1.57541342862854e-05,29.2898213815405,0.781613433037073,1.68461806011706,0.297340093709469
ENSG00000210082,0.249885580977112,269856.918117415,226939.652830538,0.474172287715792,0.953916519181017,100.0,0.0665875019291348,0.0840079169492202,265629.674958942,0.249885580977112,1.18911228443026,0.0553378686781588
ENSG00000210196,0.114546012453018,2187.46168530585,2020.43016399888,0.409861537792777,0.790498343415291,100.0,0.366122995611764,0.408628486776682,2171.00949873304,0.114546012453018,1.08263036946898,0.0825547301043295
ENSG00000211445,-2.27545467657927,9673.2849246539,46833.0641882148,0.718725247851306,2.06167712414976,100.0,6.21290219798907e-42,1.0952864294975399e-40,13333.4301275756,2.27545467657927,0.206565137840169,0.111423600391427
ENSG00000211448,2.42519230669797,717.745926340788,133.591968773503,1.2124400660801,3.43028270949423,91.652754590985,1.37404370130895e-28,1.21227329113656e-27,660.208224343342,2.42519230669797,5.3401843578819,0.22524059398796
ENSG00000211450,0.497899879287742,345.124934482755,244.265559326228,0.240840156459257,0.482862866970563,100.0,3.90310652536636e-07,8.26882883732136e-07,335.190538599224,0.497899879287742,1.41122518560535,0.0846883206800374
ENSG00000211451,0.438046421797193,58.6549968090719,43.4309069259379,0.192865467639643,0.454368090120141,61.6026711185309,2.64170012712693e-06,5.22815042588254e-06,57.1554620793475,0.438046421797193,1.34264639046219,0.118158018584124
ENSG00000211452,1.33120638548865,102.526273256212,37.0751452894538,2.109074043497,3.98467333060719,27.8797996661102,4.28455128786929e-06,8.34180313273108e-06,87.858175527554,1.33120638548865,2.71899877122432,0.431597627207663
ENSG00000211454,2.99560270517081,74.2412305150466,9.30805534193454,1.49794249916912,3.38122024652155,28.2136894824708,1.79035932313796e-32,1.93945546430164e-31,67.8454753644396,2.99560270517081,7.29926528517511,0.389351212357191
ENSG00000211455,0.317578995738355,2071.64867959618,1662.2260423397,0.261151378619647,0.494961205067269,100.0,0.0017078022175201,0.0025987241058654,2031.32157509178,0.317578995738355,1.24616175242214,0.0652003188483347
ENSG00000211456,-0.748896818477361,2254.32438050877,3788.08273120562,0.111333964394643,0.288379561435859,100.0,9.605762847039749e-30,8.96228351857203e-29,2405.3957372552,0.748896818477361,0.595216452239132,0.0482423900817978
ENSG00000211459,0.457694575900123,34657.1746538592,25235.3858059097,0.614457035103181,1.002105966198,100.0,0.0031620603148164,0.0046853248631575,33729.1520461313,0.457694575900123,1.37334144914456,0.0688046709385003
ENSG00000211460,0.376027751310968,4202.96218340441,3238.62290345312,0.118359032252198,0.215137275583971,100.0,3.46861598252022e-08,8.02663185406022e-08,4107.97717920219,0.376027751310968,1.29767022542142,0.0389310243721223
ENSG00000211584,-0.696934083279408,1486.37289214964,2409.84996070226,0.206853614435747,0.488900637546121,100.0,1.02929064295047e-14,3.81151478448416e-14,1577.33307085516,0.696934083279408,0.616949588897841,0.0668887273908971
ENSG00000211592,2.62249097950687,269911.252549612,43830.195298455,1.24403042856389,4.25258870845076,100.0,1.40278429906213e-32,1.52990667283025e-31,247642.834556593,2.62249097950687,6.15799433968725,0.123355881393317
ENSG00000211593,2.88821633370367,29.0266540021508,3.9546439918624,1.49636065466222,3.81723505296872,18.6978297161937,1.63760271525159e-27,1.35152983391264e-26,26.5571238008035,2.88821633370367,6.06030504945806,0.541965196002943
ENSG00000211594,3.12761772158618,28.7732376818392,3.3343877348937,1.33500901876036,3.57134067332568,18.864774624374,7.693130076261579e-34,9.0059540929141e-33,26.2675746653621,3.12761772158618,6.86907575022689,0.513950406253089
ENSG00000211597,2.41270109562104,113.170641323771,21.2976008540846,1.22056798042207,3.54743648275082,52.0868113522538,3.95984483528169e-27,3.19035244992812e-26,104.121376903552,2.41270109562104,5.12031056932552,0.335693898215269
ENSG00000211598,2.82636261699215,13044.2209101713,1839.14154313049,1.47035480942676,4.91531667245151,99.6661101836394,4.93689847441968e-32,5.227750309939521e-31,11940.548651982,2.82636261699215,7.08924862811286,0.183174854084592
ENSG00000211599,2.32806261550042,208.894634862951,32.6861283279477,1.91143036008474,5.29223877292361,49.4156928213689,3.47146187610577e-17,1.50862449473989e-16,151.00847114416,2.32806261550042,6.23089221829071,0.41534850770502
ENSG00000211611,2.6890925746375,379.425751713693,58.8292351852709,2.22516650715828,6.18544736589949,62.6043405676127,1.1851956911519e-19,6.0207941110516505e-19,347.847797664984,2.6890925746375,6.35852607066835,0.393245078368803
ENSG00000211625,2.21159852614163,601.847077530197,129.996647908927,1.4046626831801,4.4376105283254,87.1452420701169,5.3879323617611705e-21,2.98875420435165e-20,555.370991807901,2.21159852614163,4.60200384630693,0.269590123013546
